Tên	Diện tích	Mức giá	Số phòng ngủ	Số toilet	Pháp lý	lat	lon	Quận	Thành phố
Căn hộ chung cư tại Hinode City	140	10.0	4	3	2	20.995994567871094	105.86126708984376	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại Vinhomes Skylake	144	16.0	4	3	2	21.02016830444336	105.78075408935548	Nam Từ Liêm	Hà Nội
Nhà mặt phố tại đường Văn Phú	75	20.5	5	4	2	20.9620075	105.7685814	Hà Đông	Hà Nội
Căn hộ chung cư tại Berriver Long Biên	252	10.74	5	5	-1	21.0443172454834	105.877861022949	Long Biên	Hà Nội
Nhà mặt phố tại đường Tam Trinh	140	20.4	4	6	2	20.973386	105.8662041	Hoàng Mai	Hà Nội
Nhà riêng tại đường Minh Khai	40	8.75	3	5	2	20.9950928	105.8567517	Hai Bà Trưng	Hà Nội
Nhà mặt phố tại đường Nguyễn Ngọc Nại	56	16.8	4	4	2	20.9988373	105.8257652	Thanh Xuân	Hà Nội
Nhà riêng tại đường Trích Sài	44	12.2	5	5	-1	21.0479899	105.8144873	Tây Hồ	Hà Nội
Nhà mặt phố tại đường Hồ Văn Chương	33	9.45	3	5	2	21.0215544	105.8336166	Đống Đa	Hà Nội
Nhà riêng tại đường Yên Lãng	54	10.5	4	4	2	21.0113	105.8165027	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại CT1 Trung Văn - Vinaconex 3	92	13.9	4	4	-1	20.9936695098877	105.778076171875	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Hồng Tiến	45	7.6	4	3	2	21.0392207	105.8729201	Long Biên	Hà Nội
Căn hộ chung cư tại BRG Diamond Residence	107	7.3	3	2	2	21.005226135253903	105.80506134033205	Thanh Xuân	Hà Nội
Căn hộ chung cư tại D’. Le Pont D’or - Hoàng Cầu	150	8.2	3	3	2	21.019493	105.82234	Đống Đa	Hà Nội
Căn hộ chung cư tại Eurowindow Multi Complex	160	12.0	3	3	2	21.01108932495117	105.7999038696289	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại phố Hồng Tiến	80	18.6	6	5	2	21.0371784	105.8730678	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Gamuda Gardens	144	23.5	4	4	1	20.9702835083008	105.871711730957	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Vân Canh	110	13.5	4	6	-1	21.041305541992188	105.73207092285156	Hoài Đức	Hà Nội
Căn hộ chung cư tại Five Star Kim Giang	285	12.5	4	3	-1	20.98600006103516	105.81218719482422	Thanh Xuân	Hà Nội
Nhà riêng tại đường Đội Cấn	47	8.5	6	5	2	21.0349161	105.8253805	Ba Đình	Hà Nội
Nhà riêng tại phố Trần Quốc Hoàn	60	14.5	8	4	-1	21.0416888	105.7864094	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Nguyễn Văn Hưởng	91	9.6	1	1	2	21.0593186	105.9154732	Long Biên	Hà Nội
Nhà mặt phố tại đường Đại Mỗ	75	10.9	2	3	2	20.9898009	105.7615252	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Thái Thịnh	87	13.8	6	6	2	21.0098577	105.8189633	Đống Đa	Hà Nội
Nhà riêng tại đường Trường Chinh	52	13.8	6	6	2	21.0022035	105.8231069	Đống Đa	Hà Nội
Nhà riêng tại đường Nguyễn Thị Định	60	20.0	8	4	2	21.0098474	105.8046507	Cầu Giấy	Hà Nội
Nhà mặt phố tại Khu đô thị Văn Khê	85	12.0	5	4	2	20.972412109375	105.76152801513672	Hà Đông	Hà Nội
Nhà riêng tại đường Cầu Bươu	243	7.5	4	2	-1	20.9591532	105.8040058	Thanh Trì	Hà Nội
Nhà riêng tại đường Lê Trọng Tấn	56	13.5	5	5	2	21.0002924	105.8280106	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Iris Garden	185	8.5	4	4	2	21.03116226196289	105.76041412353516	Nam Từ Liêm	Hà Nội
Shophouse, nhà phố thương mại tại Vinhomes Ocean Park Gia Lâm	140	9.5	4	4	0	21.0024147033691	105.964111328125	Gia Lâm	Hà Nội
Nhà riêng tại phường Bưởi	52	10.0	5	6	2	21.0538570172209	105.809921867696	Tây Hồ	Hà Nội
Căn hộ chung cư tại BRG Diamond Residence	161	14.0	4	3	2	21.0052261352539	105.805061340332	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Green Diamond 93 Láng Hạ	92	7.7	2	2	1	21.0168266296387	105.815223693848	Đống Đa	Hà Nội
Căn hộ chung cư tại Khu đô thị Trung Hòa - Nhân Chính	160	7.3	4	2	2	21.00836563110352	105.80290985107422	Cầu Giấy	Hà Nội
Nhà riêng tại phố Giảng Võ	62	17.5	6	5	2	21.0261015	105.823328	Ba Đình	Hà Nội
Nhà mặt phố tại Làng Việt Kiều Châu Âu Euroland	68	21.0	4	5	2	20.983457565307617	105.78564453125	Hà Đông	Hà Nội
Nhà riêng tại phố Thái Hà	80	12.7	2	2	2	21.012597	105.8201087	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Định Công	78	15.9	6	4	2	20.98556327819824	105.83258056640624	Hoàng Mai	Hà Nội
Nhà riêng tại đường Cổ Linh	75	8.9	5	5	2	21.0280879	105.8926223	Long Biên	Hà Nội
Nhà riêng tại đường Phạm Ngọc Thạch	78	15.0	5	5	2	21.0082556	105.8337185	Đống Đa	Hà Nội
Nhà mặt phố tại đường Ngô Thì Nhậm	40	9.2	3	4	2	20.9687939	105.7691422	Hà Đông	Hà Nội
Nhà mặt phố tại đường Mai Châu	80	8.8	4	4	2	21.1197029221875	105.762562325439	Đông Anh	Hà Nội
Nhà riêng tại đường Phố Trạm	60	8.0	4	4	2	21.026428	105.8930876	Long Biên	Hà Nội
Nhà riêng tại đường Phố Trạm	52	7.0	6	6	2	21.026428	105.8930876	Long Biên	Hà Nội
Nhà riêng tại đường Trần Quang Diệu	60	18.0	4	5	2	21.0156019	105.8245088	Đống Đa	Hà Nội
Căn hộ chung cư tại D’. Le Roi Soleil	223	24.4	4	3	2	21.0658321380615	105.826507568359	Tây Hồ	Hà Nội
Nhà riêng tại đường Nguyễn Trãi	75	13.2	5	4	2	20.9877606	105.8006384	Thanh Xuân	Hà Nội
Nhà riêng tại đường Tố Hữu	200	25.0	5	5	2	20.9759067	105.7614409	Hà Đông	Hà Nội
Nhà mặt phố tại đường Nguyễn Lân	68	11.0	4	4	2	20.9929685	105.8365897	Thanh Xuân	Hà Nội
Căn hộ chung cư tại The Golden Palm Lê Văn Lương	127	7.0	3	2	-1	21.006311	105.80748	Thanh Xuân	Hà Nội
Nhà riêng tại phố Phùng Chí Kiên	53	14.5	4	6	2	21.0432126	105.8026243	Cầu Giấy	Hà Nội
Nhà mặt phố tại phố Nguyễn Đổng Chi	75	13.9	3	3	2	21.03845	105.764406	Nam Từ Liêm	Hà Nội
Nhà mặt phố tại đường Mậu Lương	60	10.5	1	1	2	20.9584268	105.7945406	Hà Đông	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Kim Văn - Kim Lũ (Golden Silk)	75	17.8	5	4	2	20.973291397094727	105.82000732421876	Hoàng Mai	Hà Nội
Nhà riêng tại phố Xã Đàn	50	7.4	4	4	2	21.0160174	105.8326225	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Quán	140	15.0	5	4	2	20.9739627838135	105.789070129395	Hà Đông	Hà Nội
Nhà riêng tại phố Thái Thịnh	58	8.5	6	5	2	21.0098577	105.8189633	Đống Đa	Hà Nội
Nhà mặt phố tại đường Hoàng Công	60	13.5	6	6	2	20.9584268	105.7945406	Hà Đông	Hà Nội
Nhà riêng tại phố Thái Hà	59	20.8	6	6	2	21.012597	105.8201087	Đống Đa	Hà Nội
Nhà riêng tại đường Hoàng Mai	75	9.9	5	4	2	20.9885384	105.8568166	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại Gamuda Gardens	119	20.0	4	4	2	20.97028350830078	105.87171173095705	Hoàng Mai	Hà Nội
Nhà riêng tại phố Mai Dịch	52	14.6	4	4	2	21.0430058	105.7752763	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Evelyne Gardens - ParkCity Hà Nội	120	23.4	4	5	2	20.964075088500977	105.75616455078124	Hà Đông	Hà Nội
Nhà riêng tại đường Gia Thụy	50	13.5	6	6	2	21.048956	105.8862812	Long Biên	Hà Nội
Nhà mặt phố tại phố Nghĩa Tân	35	11.0	6	6	2	21.0450408	105.7921796	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại đường Nguyễn Khánh Toàn	80	16.4	4	5	-1	21.0369848	105.8017048	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Louis City Hoàng Mai	100	16.5	6	6	2	20.98350715637207	105.8565444946289	Hoàng Mai	Hà Nội
Nhà riêng tại đường Lưu Quang Vũ	45	12.5	5	4	2	21.022506454059	105.795337073469	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Roman Plaza	189	11.7	3	3	2	20.98434066772461	105.7768096923828	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	55	11.9	5	4	2	21.0460559	105.7916464	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Xanh Villas	300	12.5	5	5	2	20.9906044006348	105.486831665039	Thạch Thất	Hà Nội
Nhà riêng tại đường Dương Quảng Hàm	50	10.0	6	4	2	21.0348941	105.7999083	Cầu Giấy	Hà Nội
Nhà riêng tại đường Thụy Khuê	50	10.8	3	4	2	21.0427171	105.8241613	Tây Hồ	Hà Nội
Nhà biệt thự, liền kề tại đường Cổ Linh	80	16.0	4	4	2	21.0260732975572	105.89408967644	Long Biên	Hà Nội
Nhà riêng tại đường Thiên Hiền	58	10.0	5	4	2	21.0237308	105.7746239	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Cù Chính Lan	103	14.95	3	2	2	20.9996748	105.8233472	Thanh Xuân	Hà Nội
Nhà riêng tại đường Vĩnh Phúc	40	8.8	5	5	2	21.044106	105.8101164	Ba Đình	Hà Nội
Nhà riêng tại đường Phạm Văn Đồng	52	7.54	4	5	-1	21.0730776	105.7857525	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Nguyễn Cơ Thạch	30	8.0	6	4	2	21.0397466616282	105.768184358228	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Kim Giang	108	12.0	5	3	2	20.9791213	105.8210801	Hoàng Mai	Hà Nội
Nhà riêng tại phố Kim Mã	77	13.5	6	6	2	21.031921	105.82514	Ba Đình	Hà Nội
Nhà riêng tại đường Vương Thừa Vũ	56	8.98	4	3	2	20.9978209	105.8219007	Thanh Xuân	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	30	7.65	6	4	2	21.0460559	105.7916464	Cầu Giấy	Hà Nội
Nhà riêng tại đường Hồ Tùng Mậu	54	10.8	4	6	-1	21.0383743	105.7722124	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Nguyễn Khang	75	11.6	4	5	2	21.0276141	105.7986536	Cầu Giấy	Hà Nội
Nhà riêng tại đường Trường Chinh	61	10.5	4	5	2	21.0022035	105.8231069	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại The Manor Central Park	75	23.0	5	5	-1	20.9752922058105	105.81436920166	Hoàng Mai	Hà Nội
Nhà riêng tại đường Minh Khai	70	13.67	1	1	2	20.9950928	105.8567517	Hai Bà Trưng	Hà Nội
Nhà mặt phố tại phố Nghĩa Dũng	80	17.4	4	4	2	21.0477589	105.8472772	Ba Đình	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị 54 Hạ Đình	102	16.5	5	4	2	20.99357986450196	105.79821014404295	Thanh Xuân	Hà Nội
Nhà riêng tại đường Nguyễn Sơn	68	8.8	6	3	2	21.0474144	105.8769913	Long Biên	Hà Nội
Nhà riêng tại đường Đào Tấn	80	20.0	4	5	2	21.0325448	105.8089097	Ba Đình	Hà Nội
Nhà riêng tại đường Ngọc Thụy	50	8.45	4	4	2	21.0497426	105.8667669	Long Biên	Hà Nội
Căn hộ chung cư tại Vincom Center Bà Triệu	161	12.0	3	3	2	21.0115528106689	105.849258422852	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Đầm Trấu	48	11.3	5	3	2	21.0117314	105.8648165	Hai Bà Trưng	Hà Nội
Nhà biệt thự, liền kề tại Sol Lake Villa	162	16.0	6	5	-1	20.95998954772949	105.73592376708984	Hà Đông	Hà Nội
Nhà riêng tại đường Phú Diễn	62	9.4	1	1	2	21.0452512	105.7624855	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Tôn Thất Tùng	45	8.2	4	3	2	21.0022945	105.829711	Đống Đa	Hà Nội
Nhà riêng tại đường Yên Hòa	57	7.3	4	5	2	21.023216	105.7948113	Cầu Giấy	Hà Nội
Nhà riêng tại phố Hoàng Cầu	42	15.0	4	4	2	21.0164891	105.8227091	Đống Đa	Hà Nội
Nhà riêng tại đường Lê Trọng Tấn	95	18.5	6	6	2	20.9966851	105.8104255	Thanh Xuân	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Quán	79	11.6	6	5	2	20.97396278381348	105.78907012939452	Hà Đông	Hà Nội
Căn hộ chung cư tại Mipec Rubik 360	125	9.6	4	3	-1	21.037153244018555	105.78633880615234	Cầu Giấy	Hà Nội
Nhà riêng tại đường Láng	70	7.9	4	3	2	21.0216524	105.8009999	Đống Đa	Hà Nội
Nhà riêng tại đường Thụy Khuê	127	12.3	1	1	2	21.0458089	105.8132996	Tây Hồ	Hà Nội
Căn hộ chung cư tại Royal City	131	9.0	3	2	2	21.002666473388672	105.8154296875	Thanh Xuân	Hà Nội
Nhà riêng tại đường Võ Chí Công	126	23.0	6	6	2	21.0597044	105.8045357	Tây Hồ	Hà Nội
Nhà riêng tại Khu đô thị Đại Kim	78	25.0	4	4	-1	20.9748	105.835304	Hoàng Mai	Hà Nội
Shophouse, nhà phố thương mại tại Him Lam Thường Tín	80	11.22	6	4	1	20.871570587158203	105.86279296875	Thường Tín	Hà Nội
Nhà riêng tại đường Xuân Diệu	48	10.8	4	5	2	21.066373	105.8265568	Tây Hồ	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Đại Kim	53	11.0	6	4	2	20.97480010986328	105.8353042602539	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Lideco - Bắc Quốc lộ 32	155	20.0	6	5	2	21.0685615539551	105.710182189941	Hoài Đức	Hà Nội
Nhà mặt phố tại đường Hoàng Như Tiếp	100	21.0	3	3	2	21.0405457	105.8776409	Long Biên	Hà Nội
Căn hộ chung cư tại Heritage West Lake	93	10.0	2	2	-1	21.0728492736816	105.812431335449	Tây Hồ	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Mỹ Đình I	70	11.5	5	4	2	21.034912109375	105.764404296875	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Nguyễn Khánh Toàn	50	9.75	8	5	2	21.0377412	105.8008204	Cầu Giấy	Hà Nội
Nhà riêng tại đường Trương Định	85	19.5	5	6	2	20.9946633	105.8496907	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Đình Thôn	55	8.6	4	3	2	21.016664	105.773574	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Hoàng Ngân	61	16.0	8	6	2	21.008482	105.8015301	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú	90	14.0	6	5	2	20.958282470703125	105.76719665527344	Hà Đông	Hà Nội
Nhà riêng tại phố Tạ Quang Bửu	50	15.2	5	4	2	21.0061863	105.8469898	Hai Bà Trưng	Hà Nội
Nhà biệt thự, liền kề tại Xuân Phương Tasco	90	14.0	4	6	-1	21.0253524780273	105.741302490234	Nam Từ Liêm	Hà Nội
Shophouse, nhà phố thương mại tại Jade Square	200	25.0	5	4	1	21.0739707946777	105.790870666504	Bắc Từ Liêm	Hà Nội
Nhà mặt phố tại đường Đội Cấn	59	17.0	2	3	0	21.0349161	105.8253805	Ba Đình	Hà Nội
Nhà biệt thự, liền kề tại Khu A - Geleximco Lê Trọng Tấn	120	16.5	6	5	2	21.0058689117432	105.733863830566	Hoài Đức	Hà Nội
Nhà riêng tại đường Yên Hòa	56	7.3	6	4	2	21.023216	105.7948113	Cầu Giấy	Hà Nội
Nhà riêng tại phố Chùa Bộc	45	8.1	4	4	2	21.0076731	105.8279595	Đống Đa	Hà Nội
Nhà mặt phố tại phố Phương Liệt	70	15.0	4	5	-1	20.9965314	105.8426875	Thanh Xuân	Hà Nội
Nhà riêng tại phố Lạc Trung	100	15.5	5	5	2	21.0029863	105.865675	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Yên Lãng	55	10.5	5	4	2	21.0113	105.8165027	Đống Đa	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	35	7.55	3	4	2	21.0460559	105.7916464	Cầu Giấy	Hà Nội
Nhà riêng tại phố Mai Dịch	56	13.2	6	6	2	21.0430058	105.7752763	Cầu Giấy	Hà Nội
Nhà riêng tại đường Nguyễn Chánh	95	23.0	5	5	2	21.0119869	105.792311	Cầu Giấy	Hà Nội
Nhà riêng tại phố Chùa Bộc	60	10.6	5	4	2	21.0075589	105.82767	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Đặng Xá 1	100	14.0	6	4	-1	21.01677322387696	105.95018768310548	Gia Lâm	Hà Nội
Nhà riêng tại đường Nguyễn Ngọc Nại	64	11.0	4	3	2	20.9988373	105.8257652	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Eurowindow Multi Complex	159	8.7	3	2	2	21.01108932495117	105.7999038696289	Cầu Giấy	Hà Nội
Nhà riêng tại đường Nguyễn Khánh Toàn	58	9.7	6	3	2	21.0369848	105.8017048	Cầu Giấy	Hà Nội
Nhà riêng tại đường Nguyễn An Ninh	46	7.6	6	4	2	20.9911512	105.8446401	Hoàng Mai	Hà Nội
Nhà riêng tại phường Bách Khoa	45	16.0	5	5	2	21.0043462838617	105.846713542937	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại Vinhomes Times City - Park Hill	116	7.4	3	2	-1	20.99433326721192	105.86756134033205	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Xuân Diệu	40	10.7	4	4	-1	21.066373	105.8265568	Tây Hồ	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Quán	80	20.5	4	4	2	20.9739627838135	105.789070129395	Hà Đông	Hà Nội
Nhà riêng tại đường Vĩnh Phúc	38	8.15	4	4	2	21.0378545	105.8083982	Ba Đình	Hà Nội
Nhà riêng tại đường Minh Khai	48	10.9	4	5	2	20.9978739	105.8668723	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Tân Mai	50	7.5	3	3	2	20.9837408	105.8500372	Hoàng Mai	Hà Nội
Nhà riêng tại phố Nghĩa Đô	41	12.25	4	5	2	21.0483269	105.7956063	Cầu Giấy	Hà Nội
Nhà riêng tại đường Ngọc Lâm	42	7.9	4	4	2	21.0468238	105.8717343	Long Biên	Hà Nội
Nhà riêng tại đường Lạc Long Quân	56	12.2	5	5	2	21.0536849	105.8088967	Cầu Giấy	Hà Nội
Nhà riêng tại đường Nguyễn Sơn	55	10.9	4	4	-1	21.0456361	105.8807065	Long Biên	Hà Nội
Nhà riêng tại đường Phạm Văn Đồng	52	7.65	4	4	2	21.0639522	105.7844825	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Đại Kim - Định Công	55	14.8	5	5	2	20.97792053222656	105.8363265991211	Hoàng Mai	Hà Nội
Nhà mặt phố tại đường Hoàng Như Tiếp	73	9.5	5	4	-1	21.0405457	105.8776409	Long Biên	Hà Nội
Nhà riêng tại đường Nguyễn Văn Cừ	55	13.56	3	5	2	21.0495394	105.8834124	Long Biên	Hà Nội
Căn hộ chung cư tại Vinhomes West Point	123	8.8	4	3	-1	21.011882781982425	105.78644561767578	Nam Từ Liêm	Hà Nội
Nhà mặt phố tại đường Trần Thái Tông	45	19.8	4	4	2	21.031806	105.7884853	Cầu Giấy	Hà Nội
Nhà riêng tại đường Nam Đồng	90	13.2	6	5	2	21.013398	105.8331648	Đống Đa	Hà Nội
Nhà riêng tại đường Phúc Lợi	90	15.3	3	6	2	21.0387726	105.9346688	Long Biên	Hà Nội
Nhà mặt phố tại đường Nguyễn Văn Cừ	30	8.5	3	3	2	21.0495394	105.8834124	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Sol Lake Villa	200	17.0	6	5	1	20.95998954772949	105.73592376708984	Hà Đông	Hà Nội
Nhà biệt thự, liền kề tại Tiểu khu đô thị Nam La Khê	60	9.7	4	5	2	20.972412109375	105.76152801513672	Hà Đông	Hà Nội
Nhà riêng tại đường Cổ Linh	48	7.3	3	4	2	21.0280879	105.8926223	Long Biên	Hà Nội
Nhà mặt phố tại đường Nguyễn Công Hoan	49	18.0	5	5	2	21.0272768	105.8152894	Ba Đình	Hà Nội
Nhà biệt thự, liền kề tại đường Đầm Trấu	46	9.9	4	5	2	21.0117314	105.8648165	Hai Bà Trưng	Hà Nội
Nhà mặt phố tại đường La Thành	60	19.9	4	2	2	21.0160666	105.8329563	Đống Đa	Hà Nội
Nhà riêng tại đường Ô Chợ Dừa	60	7.9	4	4	-1	21.0194587	105.8277431	Đống Đa	Hà Nội
Nhà riêng tại phố Phương Liệt	64	7.4	4	3	2	20.9965314	105.8426875	Thanh Xuân	Hà Nội
Nhà mặt phố tại East Center	100	21.0	5	5	2	21.0118350982666	105.9397430419922	Gia Lâm	Hà Nội
Nhà riêng tại đường Ngọc Thụy	50	8.0	5	5	-1	21.0497426	105.8667669	Long Biên	Hà Nội
Căn hộ chung cư tại Sunshine Green Iconic	170	8.0	3	4	1	21.0407333374023	105.896560668945	Long Biên	Hà Nội
Căn hộ chung cư tại Golden Westlake	238	23.0	4	3	2	21.043420791626	105.821563720703	Tây Hồ	Hà Nội
Nhà riêng tại đường Nguyên Hồng	54	10.5	4	4	2	21.0159649	105.8099354	Đống Đa	Hà Nội
Nhà mặt phố tại đường Trịnh Hoài Đức	60	15.0	1	1	2	21.0267969137944	105.839324775224	Đống Đa	Hà Nội
Nhà mặt phố tại phố Lý Thường Kiệt	50	14.4	4	4	2	20.9602408	105.7654355	Hà Đông	Hà Nội
Loại bất động sản khác tại Usilk City	500	19.0	8	4	2	20.9744720458984	105.760879516602	Hà Đông	Hà Nội
Nhà riêng tại đường Đặng Thai Mai	151	17.5	3	2	2	21.0605668	105.8237143	Tây Hồ	Hà Nội
Nhà riêng tại đường Đàm Quang Trung	60	8.6	4	5	2	21.0308856	105.8995024	Long Biên	Hà Nội
Nhà riêng tại đường Xuân Đỉnh	42	8.5	5	5	2	21.0713761	105.7943322	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Tôn Thất Tùng	50	8.25	4	4	2	21.0022945	105.829711	Đống Đa	Hà Nội
Nhà riêng tại đường Đặng Thùy Trâm	42	9.5	4	4	2	21.0442724	105.7853854	Cầu Giấy	Hà Nội
Nhà riêng tại đường Lãng Yên	50	8.9	5	4	2	21.0074226352261	105.866969525934	Hai Bà Trưng	Hà Nội
Shophouse, nhà phố thương mại tại Vinhomes Thăng Long	90	12.5	4	4	2	20.998750686645508	105.71778869628906	Hoài Đức	Hà Nội
Nhà biệt thự, liền kề tại đường Hoàng Quốc Việt	115	22.5	8	5	2	21.0462988	105.7992852	Cầu Giấy	Hà Nội
Nhà riêng tại đường Lê Trọng Tấn	39	7.5	3	4	2	21.0002924	105.8280106	Thanh Xuân	Hà Nội
Nhà riêng tại đường Tân Mai	59	12.3	5	5	2	20.983687	105.848156	Hoàng Mai	Hà Nội
Nhà riêng tại đường Khương Đình	58	12.0	5	5	2	20.9911336	105.8132797	Thanh Xuân	Hà Nội
Nhà riêng tại đường Hoàng Văn Thái	48	7.8	4	3	2	20.9965037	105.8261259	Thanh Xuân	Hà Nội
Nhà riêng tại đường Nguyễn Văn Cừ	52	13.1	3	4	2	21.0495394	105.8834124	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Eurowindow Twin Parks	94	15.5	6	5	2	21.00783920288086	105.93767547607422	Gia Lâm	Hà Nội
